<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL37700CE,07/01/2022,09:34:00,16.35,27.65,2.70,19.70,5603,2000
BANKNIFTY22JUL37700CE,07/01/2022,09:36:00,19.55,19.75,19.55,19.75,125,2700
BANKNIFTY22JUL37700CE,07/01/2022,09:38:00,19.60,19.60,19.60,19.60,25,2625
BANKNIFTY22JUL37700CE,07/01/2022,09:39:00,19.85,20.20,19.85,20.20,125,2625
BANKNIFTY22JUL37700CE,07/01/2022,09:41:00,21.55,21.55,21.35,21.35,200,2550
BANKNIFTY22JUL37700CE,07/01/2022,09:42:00,20.40,20.40,20.40,20.40,125,2550
BANKNIFTY22JUL37700CE,07/01/2022,09:47:00,21.00,21.00,21.00,21.00,300,2450
BANKNIFTY22JUL37700CE,07/01/2022,09:52:00,21.40,21.40,21.40,21.40,500,2525
BANKNIFTY22JUL37700CE,07/01/2022,09:53:00,21.85,21.85,21.85,21.85,100,2525
BANKNIFTY22JUL37700CE,07/01/2022,09:54:00,22.00,22.00,22.00,22.00,275,2525
BANKNIFTY22JUL37700CE,07/01/2022,09:55:00,21.40,21.40,21.40,21.40,25,2525
BANKNIFTY22JUL37700CE,07/01/2022,10:00:00,21.45,21.45,21.45,21.45,25,2450
BANKNIFTY22JUL37700CE,07/01/2022,10:03:00,20.30,20.30,20.30,20.30,25,2425
BANKNIFTY22JUL37700CE,07/01/2022,10:13:00,19.55,19.55,18.50,18.50,275,2425
BANKNIFTY22JUL37700CE,07/01/2022,10:14:00,18.55,18.55,18.55,18.55,150,2425
BANKNIFTY22JUL37700CE,07/01/2022,10:15:00,17.60,17.60,17.50,17.50,775,2425
BANKNIFTY22JUL37700CE,07/01/2022,10:17:00,18.10,18.10,18.10,18.10,125,2425
BANKNIFTY22JUL37700CE,07/01/2022,10:18:00,17.90,17.90,17.90,17.90,25,2700
BANKNIFTY22JUL37700CE,07/01/2022,10:22:00,17.60,17.60,17.60,17.60,75,2725
BANKNIFTY22JUL37700CE,07/01/2022,10:23:00,17.60,17.60,17.60,17.60,25,2725
