<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL34900PE,07/01/2022,09:27:00,1899.65,1899.65,1899.65,1899.65,26,625
BANKNIFTY22JUL34900PE,07/01/2022,11:36:00,1820.95,1820.95,1820.95,1820.95,25,625
BANKNIFTY22JUL34900PE,07/01/2022,13:22:00,1713.45,1713.45,1713.45,1713.45,25,600
BANKNIFTY22JUL34900PE,07/04/2022,09:20:00,1520.00,1520.00,1520.00,1520.00,26,600
BANKNIFTY22JUL34900PE,07/04/2022,11:00:00,1423.00,1423.00,1423.00,1423.00,25,600
BANKNIFTY22JUL34900PE,07/04/2022,11:04:00,1423.00,1423.00,1423.00,1423.00,25,600
BANKNIFTY22JUL34900PE,07/04/2022,11:55:00,1408.35,1408.35,1408.35,1408.35,25,575
BANKNIFTY22JUL34900PE,07/04/2022,14:14:00,1394.80,1394.80,1394.80,1394.80,25,575
BANKNIFTY22JUL34900PE,07/04/2022,14:47:00,1345.25,1345.25,1345.25,1345.25,25,600
BANKNIFTY22JUL34900PE,07/04/2022,15:15:00,1248.80,1248.80,1248.80,1248.80,125,625
BANKNIFTY22JUL34900PE,07/04/2022,15:19:00,1248.80,1248.80,1248.80,1248.80,50,725
BANKNIFTY22JUL34900PE,07/04/2022,15:23:00,1264.85,1264.85,1264.85,1264.85,50,750
BANKNIFTY22JUL34900PE,07/05/2022,09:22:00,1133.40,1140.00,1133.40,1140.00,127,775
BANKNIFTY22JUL34900PE,07/05/2022,09:29:00,1130.05,1130.05,1130.05,1130.05,50,775
BANKNIFTY22JUL34900PE,07/05/2022,09:37:00,1130.05,1130.05,1130.05,1130.05,50,775
BANKNIFTY22JUL34900PE,07/05/2022,09:51:00,1079.10,1079.10,1079.10,1079.10,25,775
BANKNIFTY22JUL34900PE,07/05/2022,10:19:00,1075.00,1075.00,1075.00,1075.00,25,775
BANKNIFTY22JUL34900PE,07/05/2022,11:34:00,1039.05,1039.05,1039.05,1039.05,25,775
BANKNIFTY22JUL34900PE,07/05/2022,12:04:00,1035.65,1035.65,1035.65,1035.65,25,775
BANKNIFTY22JUL34900PE,07/05/2022,13:26:00,1035.65,1035.65,1035.65,1035.65,25,800
BANKNIFTY22JUL34900PE,07/05/2022,13:50:00,1126.00,1126.00,1122.70,1122.70,50,775
BANKNIFTY22JUL34900PE,07/05/2022,14:09:00,1190.90,1190.90,1190.90,1190.90,25,800
BANKNIFTY22JUL34900PE,07/05/2022,14:54:00,1292.35,1292.35,1292.35,1292.35,125,775
BANKNIFTY22JUL34900PE,07/05/2022,14:55:00,1292.35,1292.35,1292.35,1292.35,125,900
BANKNIFTY22JUL34900PE,07/05/2022,15:02:00,1328.50,1328.50,1328.50,1328.50,25,825
BANKNIFTY22JUL34900PE,07/05/2022,15:13:00,1406.40,1406.40,1406.40,1406.40,25,800
